Country,Period,Gender,Happiness_Rank,Happiness_Score,Economy_GDP_per_Capita,Family,Healthy_Life_Expectancy,Trust_Government_Corruption,Generosity,Region,adolBirthRate,alcoholPerCapita,popUsingSanitationPct,suicidePer100K,lifeExpectancy,infantMortalityPer1000,lifeExpectancyAtBirth,medicalDoctorsPer10000,tobaccoSmokingAbove15,iso_code,year,coal_prod_per_capita,energy_per_capita,fossil_energy_per_capita,gas_energy_per_capita,hydro_energy_per_capita,low_carbon_energy_per_capita,nuclear_energy_per_capita,oil_energy_per_capita,renewables_energy_per_capita,solar_energy_per_capita
Poland,2016,Total,57,5.835,1.24585,1.04685,0.69058,0.055,0.14443,Central and Eastern Europe,12,,98.38,0,,4.04,,24.15,27.4,POL,2016,15943.13,30350.815,28704.653,4806.03,141.597,1646.162,0,8745.029,1646.162,8.209
Poland,2017,Total,46,5.97300005,1.291787863,1.44571197,0.699475348,0.059307806,0.158465967,,11.1,,98.8,,,3.93,,23.79,26.7,POL,2017,15254.186,31583.28,29806.454,5053.711,168.63,1776.826,0,9500.204,1776.826,10.869
Poland,2018,Total,42,6.123,1.176,,0.781,0.064,0.108,,,11.71,,,,3.84,,,26,POL,2018,14497.188,32106.322,30278.314,5254.489,129.112,1698.895,0,9752.672,1698.895,19.662
Poland,2019,Total,40,6.182,1.206,,0.884,0.05,0.117,,,,,,68.66,3.76,78.27,,,POL,2019,13711.421,31355.418,29243.099,5378.242,127.706,1938.471,0,9858.453,1938.471,46.599
Poland,2020,Total,43,6.186299801,10.26512432,,69.31113434,0.686927021,-0.205084071,,,,,,,,,,,POL,2020,,,,,,,,,,
Poland,2021,Total,44,6.166,10.382,,69.702,0.735,-0.165,,,,,,,,,,,,,,,,,,,,,,
Portugal,2015,Total,88,5.102,1.15991,1.13935,0.87519,0.01078,0.13719,Western Europe,8.3,11.88,99.44,13.8,70.49,2.96,80.89,47.49,,PRT,2015,,27562.39,21221.614,4648.792,2113.14,6340.775,0,12915.987,6340.775,194.26
Portugal,2016,Total,94,5.123,1.27607,0.94367,0.79363,0.01521,0.11691,Western Europe,7.9,,99.57,0.1,,2.98,,49.4,,PRT,2016,,29132.501,20957.595,4918.475,3829.181,8174.906,0,12833.716,8174.906,200.19
Portugal,2017,Total,89,5.195000172,1.315175295,1.367043018,0.795843542,0.015869452,0.095102713,,8,,99.61,,,3.01,,51.24,,PRT,2017,,28998.655,23225.223,6161.425,1432.842,5773.432,0,13393.603,5773.432,241.034
Portugal,2018,Total,77,5.41,1.188,,0.884,0.017,0.055,,,12.03,,,,3.03,,,,PRT,2018,,29169.073,21723.837,5654.626,3003.251,7445.236,0,12981.406,7445.236,243.546
Portugal,2019,Total,66,5.693,1.221,,0.999,0.025,0.047,,,,,,70.96,3.05,81.57,,,PRT,2019,,28328.318,21400.891,5993.597,2116.385,6927.427,0,13841.235,6927.427,308.74
Portugal,2020,Total,59,5.910900116,10.26374245,,72.40202332,0.892629504,-0.220714301,,,,,,,,,,,PRT,2020,,,,,,,,,,
Portugal,2021,Total,58,5.929,10.421,,72.6,0.887,-0.244,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,2016,Total,15,7.039,1.35943,1.08113,0.77758,0.12275,0.22202,Latin America and Caribbean,,,,,,,,,,PRI,2016,0,25997.393,,,,,,,,
Qatar,2015,Total,28,6.611,1.69042,1.0786,0.79733,0.52208,0.32573,Middle East and Northern Africa,,1.62,100,6.5,66.44,6.7,76.41,,14.2,QAT,2015,,221633.7,221514.063,165297.998,0,119.636,0,56216.065,119.636,6.414
Qatar,2016,Total,36,6.375,1.82427,0.87964,0.71723,0.48049,0.32388,Middle East and Northern Africa,10.3,,100,0,,6.41,,26.94,14.1,QAT,2016,,208849.051,208732.306,151504.873,0,116.746,0,57227.433,116.746,7.925
Qatar,2017,Total,35,6.375,1.870765686,1.27429688,0.710098088,0.439299256,0.33047387,,8.5,,100,,,6.11,,,14.1,QAT,2017,,195973.265,195860.23,146459.236,0,113.035,0,49400.994,113.035,7.673
Qatar,2018,Total,32,6.374,1.649,,0.748,0.171,0.256,,,1.59,,,,5.83,,24.85,14,QAT,2018,,198803.039,198692.968,148668.629,0,110.072,0,50024.339,110.072,7.472
Qatar,2019,Total,29,6.374,1.684,,0.871,0.167,0.22,,,,,,67.06,5.57,77.17,,,QAT,2019,,198418.117,198310.388,145031.593,0,107.729,0,53278.795,107.729,7.313
Romania,2015,Total,86,5.124,1.04345,0.88588,0.7689,0.00649,0.13748,Central and Eastern Europe,35.3,11.64,82.81,11.6,66.28,7.64,74.82,,27.5,ROU,2015,2750.319,18937.68,14038.996,5204.935,2111.797,4804.584,1477.865,5316.388,3326.719,251.643
Romania,2016,Total,71,5.528,1.1697,0.72803,0.67602,0.00679,0.12889,Central and Eastern Europe,36.5,,83.56,0,,7.11,,22.57,26.8,ROU,2016,2488.289,19062.626,14055.363,5301.384,2290.196,4859.743,1433.723,5602.887,3426.021,231.205
Romania,2017,Total,57,5.824999809,1.217683911,1.15009129,0.685158312,0.004387901,0.133519918,,38.1,,84.31,,,6.66,,29.81,26.2,ROU,2017,2644.015,19550.344,14832.639,5744.519,1843.647,4552.661,1463.953,5907.59,3088.708,236.084
Romania,2018,Total,52,5.945,1.116,,0.726,0.001,0.088,,,11.74,,,,6.2,,,25.5,ROU,2018,2446.223,20067.332,15102.685,5927.918,2250.669,4787.161,1449.615,6118.188,3337.546,225.654
Romania,2019,Total,48,6.07,1.162,,0.825,0.005,0.083,,,,,,66.85,5.69,75.57,,,ROU,2019,2256.357,19665.135,14871.376,5620.878,1973.38,4569.524,1442.383,6502.61,3127.141,221.728
Romania,2020,Total,47,6.123700142,10.107584,,67.20723724,0.934300244,-0.19781521,,,,,,,,,,,ROU,2020,,,,,,,,,,
Romania,2021,Total,46,6.14,10.284,,67.355,0.938,-0.219,,,,,,,,,,,,,,,,,,,,,,
Russia,2015,Total,64,5.716,1.13764,1.23617,0.66926,0.03005,0.00199,Central and Eastern Europe,,,,,,,,,,RUS,2015,14947.312,53914.33,47555.616,28187.411,2931.226,6358.714,3410.653,11978.775,2948.061,5.856
Russia,2016,Total,56,5.856,1.23228,1.05261,0.58991,0.03586,0.02736,Central and Eastern Europe,,,,,,,,,,RUS,2016,15528.293,54990.735,48373.099,28955.202,3195.737,6617.636,3403.509,12272.976,3214.127,8.107
Russia,2017,Total,49,5.962999821,1.281778097,1.469282389,0.547349334,0.032962881,0.052263822,,,,,,,,,,,RUS,2017,16446.478,55109.15,48417.978,29622.822,3180.842,6691.172,3489.678,12087.901,3201.493,9.345
Russia,2018,Total,59,5.81,1.151,,0.599,0.025,0.065,,,,,,,,,,,RUS,2018,17585.387,57252.662,50488.899,31186.935,3251.178,6763.763,3488.974,12386.237,3274.789,10.65
Russia,2019,Total,68,5.648,1.183,,0.726,0.031,0.082,,,,,,,,,,,RUS,2019,17520.941,56756.466,49878.388,30459.106,3299.59,6878.078,3547.591,12509.062,3330.487,16.722
Russia,2020,Total,73,5.546000004,10.12887192,,64.10045624,0.864802599,-0.151153743,,,,,,,,,,,RUS,2020,,,,,,,,,,
Russia,2021,Total,76,5.477,10.189,,64.703,0.845,-0.111,,,,,,,,,,,,,,,,,,,,,,
Rwanda,2015,Total,154,3.465,0.22208,0.7737,0.42864,0.55191,0.22628,Sub-Saharan Africa,,9.26,64.24,6.8,58.87,30.88,67.69,1.13,14.2,RWA,2015,0,432.482,,,,,,,,
Rwanda,2016,Total,152,3.515,0.32846,0.61586,0.31865,0.50521,0.23552,Sub-Saharan Africa,41,,65.41,0,,29.56,,1.23,13.9,RWA,2016,0,425.29,,,,,,,,
Rwanda,2017,Total,151,3.470999956,0.368745893,0.945707023,0.326424807,0.455220014,0.252756029,,,,66.57,,,28.44,,1.37,13.5,RWA,2017,,,,,,,,,,
Rwanda,2018,Total,151,3.408,0.332,,0.4,0.444,0.2,,,8.95,,,,27.34,,1.34,13.3,RWA,2018,,,,,,,,,,
Rwanda,2019,Total,152,3.334,0.359,,0.614,0.411,0.217,,,,,,60.21,26.29,69.1,,,RWA,2019,,,,,,,,,,
Rwanda,2020,Total,150,3.312299967,7.600104332,,61.09884644,0.183541179,0.055483952,,,,,,,,,,,,,,,,,,,,,,
Rwanda,2021,Total,147,3.415,7.676,,61.4,0.167,0.061,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2015,Total,35,6.411,1.39541,1.08393,0.72025,0.32524,0.13706,Middle East and Northern Africa,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2016,Total,34,6.379,1.48953,0.84829,0.59267,0.30008,0.15457,Middle East and Northern Africa,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2017,Total,37,6.343999863,1.530623555,1.286677599,0.59014833,0.273432255,0.147616014,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2018,Total,33,6.371,1.379,,0.633,0.127,0.098,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2019,Total,28,6.375,1.403,,0.795,0.132,0.08,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2020,Total,27,6.406499863,10.79781246,,66.30514526,0.682619512,-0.168695062,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2021,Total,26,6.494,10.743,,66.603,0.684,-0.149,,,,,,,,,,,,,,,,,,,,,,
Senegal,2015,Total,142,3.904,0.36498,0.97619,0.4354,0.10713,0.20843,Sub-Saharan Africa,,0.73,50.09,6.2,58.17,36.4,67.2,2.07,9.8,SEN,2015,0,2256.955,,,,,,,,
Senegal,2016,Total,128,4.219,0.44314,0.77416,0.40457,0.11681,0.19103,Sub-Saharan Africa,77.5,,50.78,0,,35.36,,0.71,9.5,SEN,2016,0,2287.241,,,,,,,,
Senegal,2017,Total,115,4.534999847,0.479309022,1.179691911,0.409362853,0.115460448,0.183468893,,,,51.47,,,34.45,,0.69,9.3,SEN,2017,,,,,,,,,,
Senegal,2018,Total,109,4.631,0.429,,0.433,0.082,0.138,,,0.76,,,,33.55,,,9.1,SEN,2018,,,,,,,,,,
Senegal,2019,Total,111,4.681,0.45,,0.571,0.072,0.153,,,,,,59.37,32.7,68.58,,,SEN,2019,,,,,,,,,,
Senegal,2020,Total,101,4.980800152,8.118982315,,59.59915161,0.808785141,-0.052335154,,,,,,,,,,,,,,,,,,,,,,
Senegal,2021,Total,92,5.132,8.118,,59.802,0.801,-0.046,,,,,,,,,,,,,,,,,,,,,,
Serbia,2015,Total,87,5.123,0.92053,1.00964,0.74836,0.02617,0.19231,Central and Eastern Europe,16.4,8.7,97.64,15,66.44,5.47,75.21,24.6,41.3,SRB,2015,9487.061,20929.168,,,,,,,,
Serbia,2016,Total,86,5.177,1.03437,0.81329,0.6458,0.04339,0.20737,Central and Eastern Europe,15.4,,97.6,0,,5.23,,31.13,41.2,SRB,2016,9536.231,21482.462,,,,,,,,
Serbia,2017,Total,73,5.394999981,1.069317579,1.258189797,0.650784671,0.040903781,0.220125884,,15.2,,97.57,,,5.01,,,40.9,SRB,2017,9562.969,,,,,,,,,
Serbia,2018,Total,78,5.398,0.975,,0.685,0.043,0.134,,,8.75,,,,4.81,,,40.6,SRB,2018,8778.404,,,,,,,,,
Serbia,2019,Total,70,5.603,1.004,,0.854,0.039,0.137,,,,,,66.88,4.63,75.87,,,SRB,2019,9107.535,,,,,,,,,
Serbia,2020,Total,64,5.77820015,9.680980682,,68.21020508,0.843509018,-0.073676221,,,,,,,,,,,SRB,2020,,,,,,,,,,
Serbia,2021,Total,48,6.078,9.787,,68.6,0.835,0.002,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2015,Total,123,4.507,0.33024,0.95571,0,0.08786,0.21488,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2016,Total,111,4.635,0.36485,0.628,0,0.08196,0.23897,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2017,Total,106,4.709000111,0.368420929,0.984136045,0.005564754,0.071095176,0.293040901,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2018,Total,113,4.571,0.256,,0,0.053,0.238,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2019,Total,129,4.374,0.268,,0.242,0.045,0.252,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2020,Total,139,3.926399946,7.26880312,,50.86514282,0.861330688,0.088660747,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,2021,Total,138,3.849,7.434,,51.651,0.866,0.084,,,,,,,,,,,,,,,,,,,,,,
Singapore,2015,Total,24,6.798,1.52186,1.02,1.02525,0.4921,0.31105,Southeastern Asia,2.7,2.07,100,9,73.2,2.18,82.81,,,SGP,2015,,166492.095,166102.578,20705.759,0,389.517,0,144551.606,389.517,22.046
Singapore,2016,Total,22,6.739,1.64555,0.86758,0.94719,0.46987,0.32706,Southeastern Asia,2.7,,100,0,,2.17,,22.94,,SGP,2016,,170887.453,170491.59,21050.793,0,395.862,0,148564.536,395.862,39.358
Singapore,2017,Total,26,6.572000027,1.69227767,1.353814363,0.949492395,0.464307785,0.345965981,,2.6,,100,,,2.15,,,,SGP,2017,,174633.547,174240.389,21527.091,0,393.158,0,150883.221,393.158,53.778
Singapore,2018,Total,34,6.343,1.529,,1.008,0.457,0.261,,2.5,2.03,,,,2.11,,,,SGP,2018,,173926.906,173539.363,21337.777,0,387.543,0,151237.334,387.543,58.341
Singapore,2019,Total,34,6.262,1.572,,1.141,0.453,0.271,,,,,,73.55,2.05,83.22,,,SGP,2019,,169886.083,169480.302,21952.303,0,405.78,0,146276.567,405.78,83.032
Singapore,2020,Total,31,6.377099991,11.39552116,,76.80458069,0.109784193,0.029879224,,,,,,,,,,,SGP,2020,,,,,,,,,,
Singapore,2021,Total,32,6.377,11.488,,76.953,0.082,-0.018,,,,,,,,,,,,,,,,,,,,,,
Slovakia,2015,Total,45,5.995,1.16891,1.26999,0.78902,0.03431,0.16893,Central and Eastern Europe,24.3,11.53,97.93,12.8,67.64,5.09,77.01,34.44,,SVK,2015,,33171.6,22895.916,8299.859,1892.669,9952.918,7048.529,7663.976,2904.389,235.478
Slovakia,2016,Total,45,6.078,1.27973,1.08268,0.70367,0.02947,0.13837,Central and Eastern Europe,26.2,,97.93,0.1,,4.98,,34.66,,SVK,2016,,33273.469,23124.719,8324.658,1969.045,9845.231,6827.192,7965.604,3018.039,246.304
Slovakia,2017,Total,40,6.09800005,1.325393558,1.505059242,0.712732911,0.024210852,0.136544481,,26.8,,97.94,,,4.88,,34.16,,SVK,2017,,35150.55,24917.954,8830.669,1984.216,9917.868,6920.435,8953.387,2997.433,232.195
Slovakia,2018,Total,39,6.173,1.21,,0.776,0.014,0.118,,,11.14,,,,4.78,,,,SVK,2018,,34563.497,24839.601,8695.443,1636.259,9411.453,6765.18,9070.167,2646.273,266.633
Slovakia,2019,Total,38,6.198,1.246,,0.881,0.014,0.121,,,,,,68.54,4.68,78.23,,,SVK,2019,,33458.196,23353.25,8889.222,1927.158,9819.412,7027.499,8651.224,2791.914,267.27
Slovakia,2020,Total,37,6.280600071,10.34774971,,68.90634155,0.918096125,-0.124409303,,,,,,,,,,,SVK,2020,,,,,,,,,,
Slovakia,2021,Total,34,6.331,10.369,,69.201,0.911,-0.124,,,,,,,,,,,,,,,,,,,,,,
Slovenia,2015,Total,55,5.848,1.18498,1.27385,0.87337,0.03787,0.25328,Central and Eastern Europe,4.5,12.74,99.11,21,70.04,2.01,80.47,28.15,,SVN,2015,,35576.905,23189.789,3729.767,4651.541,12218.845,6899.134,13480.957,5319.711,334.696
Slovenia,2016,Total,63,5.768,1.29947,1.05613,0.79151,0.03635,0.25738,Central and Eastern Europe,4.1,,99.11,0,,1.91,,30.01,,SVN,2016,,37948.446,24778.819,3949.184,5460.039,13063.858,6929.63,14447.989,6134.228,323.747
Slovenia,2017,Total,62,5.757999897,1.341205955,1.452518821,0.790828228,0.045128979,0.242649093,,4.1,,99.11,,,1.82,,30.86,,SVN,2017,,38362.979,25290.175,4153.212,4658.415,12930.031,7568.975,14781.219,5361.056,341.844
Slovenia,2018,Total,51,5.948,1.219,,0.856,0.051,0.16,,,11.9,,,,1.74,,,,SVN,2018,,39071.931,25478.823,4105.182,5626.58,13178.338,6908.883,15198.358,6269.455,304.945
Slovenia,2019,Total,44,6.118,1.258,,0.953,0.057,0.144,,,,,,70.74,1.66,81.31,,,SVN,2019,,37446.178,24082.503,4120.787,5233.969,12826.946,6933.481,14208.452,5893.465,319.392
Slovenia,2020,Total,33,6.363399982,10.39232254,,71.1029892,0.817071021,-0.080603383,,,,,,,,,,,SVN,2020,,,,,,,,,,
Slovenia,2021,Total,29,6.461,10.529,,71.4,0.806,-0.101,,,,,,,,,,,,,,,,,,,,,,
Somalia,2016,Total,76,5.44,0,0.33613,0.11466,0.3118,0.27225,Sub-Saharan Africa,,,37.01,0,,80.4,,,,SOM,2016,0,243.785,,,,,,,,
Somalia,2017,Total,93,5.151000023,0.022643184,0.721151352,0.113989137,0.282410324,0.291631311,,,,38.34,,,78.16,,,,SOM,2017,,,,,,,,,,
Somalia,2018,Total,98,4.982,0,,0.115,0.282,0.238,,,0.009,,,,75.9,,,,SOM,2018,,,,,,,,,,
Somalia,2019,Total,112,4.668,0,,0.268,0.27,0.243,,,,,,49.72,74.03,56.47,,,SOM,2019,,,,,,,,,,
Somaliland Re,2016,Total,97,5.057,0.25558,0.75862,0.33108,0.36794,0.51479,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,
Somaliland re,2015,Total,91,5.057,0.18847,0.95152,0.43873,0.39928,0.50318,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,
South Africa,2015,Total,113,4.642,0.92049,1.18468,0.27688,0.08884,0.11973,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,
South Africa,2016,Total,116,4.459,1.02416,0.96053,0.18611,0.08415,0.13656,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,
South Africa,2017,Total,101,4.828999996,1.054698706,1.384788632,0.18708007,0.072509497,0.13936238,,,,,,,,,,,,,,,,,,,,,,
South Africa,2018,Total,105,4.724,0.94,,0.33,0.056,0.103,,,,,,,,,,,,,,,,,,,,,,
South Africa,2019,Total,106,4.722,0.96,,0.469,0.055,0.13,,,,,,,,,,,,,,,,,,,,,,
South Africa,2020,Total,109,4.814099789,9.403370857,,56.50601196,0.843423843,-0.109777324,,,,,,,,,,,,,,,,,,,,,,
South Africa,2021,Total,103,4.956,9.403,,56.904,0.86,-0.067,,,,,,,,,,,,,,,,,,,,,,
South Korea,2015,Total,47,5.984,1.24461,0.95774,0.96538,0.07857,0.18557,Eastern Asia,,,,,,,,,,KOR,2015,181.648,64877.45,55921.727,8982.107,106.805,8955.724,8201.208,27396.957,754.515,210.792
South Korea,2016,Total,57,5.835,1.35948,0.72194,0.88645,0.07716,0.18824,Eastern Asia,,,,,,,,,,KOR,2016,177.177,66260.338,57338.182,9345.023,140.396,8922.157,7990.594,29401.911,931.563,266.765
South Korea,2017,Total,55,5.837999821,1.401678443,1.128274441,0.900214076,0.063282669,0.206674367,,,,,,,,,,,KOR,2017,159.875,67263.88,58835.897,9737.833,137.429,8427.983,7262.156,29483.303,1165.827,366.848
South Korea,2018,Total,57,5.875,1.266,,0.955,0.051,0.175,,,,,,,,,,,KOR,2018,129,68124.293,60159.877,11296.032,163.164,7964.416,6484.241,29170.466,1480.175,469.23
South Korea,2019,Total,54,5.895,1.301,,1.036,0.056,0.175,,,,,,,,,,,KOR,2019,116.697,67083.32,58322.54,10925.738,134.173,8760.78,7057.161,28762.677,1703.619,586.505
South Korea,2020,Total,61,5.872399807,10.51056671,,73.6027298,0.789067447,-0.043404032,,,,,,,,,,,KOR,2020,,,,,,,,,,
South Korea,2021,Total,62,5.845,10.651,,73.9,0.727,-0.083,,,,,,,,,,,,,,,,,,,,,,
South Sudan,2016,Total,143,3.832,0.39394,0.18519,0.15781,0.13015,0.25899,Sub-Saharan Africa,,,10.44,0,,62.37,,,,SSD,2016,,456.977,,,,,,,,
South Sudan,2017,Total,147,3.59100008,0.397248626,0.601323128,0.163486004,0.116793513,0.285670817,,,,11.32,,,62.37,,,,SSD,2017,,,,,,,,,,
South Sudan,2018,Total,154,3.254,0.337,,0.177,0.106,0.224,,,,,,,62.37,,,,SSD,2018,,,,,,,,,,
South Sudan,2019,Total,156,2.853,0.306,,0.295,0.091,0.202,,,,,,53.66,62.37,62.79,,,SSD,2019,,,,,,,,,,
South Sudan,2020,Total,152,2.816600084,7.425359726,,51,0.763417304,0.016518548,,,,,,,,,,,,,,,,,,,,,,
Spain,2015,Total,36,6.329,1.23011,1.31379,0.95562,0.06398,0.18227,Western Europe,7.7,11.32,99.9,8.1,71.56,2.74,82.33,32.17,29.3,ESP,2015,310.456,33404.785,24789.085,6114.554,1525.273,8615.7,3106.105,15264.069,5509.595,751.169
Spain,2016,Total,37,6.361,1.34253,1.12945,0.87896,0.06137,0.17665,Western Europe,7.2,,99.9,0,,2.71,,38.11,28.8,ESP,2016,171.039,33743.666,24662.235,6244.633,1962.12,9081.43,3161.098,15799.979,5920.332,735.645
Spain,2017,Total,34,6.402999878,1.384397864,1.532090902,0.8889606,0.070914097,0.190133572,,7.1,,99.9,,,2.68,,38.72,28.2,ESP,2017,281.187,34175.29,26017.523,6798.047,989.641,8157.767,3114.459,15866.422,5043.308,767.503
Spain,2018,Total,36,6.31,1.251,,0.965,0.074,0.142,,,12.72,,,,2.65,,,27.9,ESP,2018,230.445,34614.026,25657.306,6739.533,1851.999,8956.721,2968.321,16164.904,5988.399,678.34
Spain,2019,Total,30,6.354,1.286,,1.062,0.079,0.153,,,,,,72.09,2.6,83.22,,,ESP,2019,6.018,34004.435,25138.334,7726.364,1337.045,8866.101,3096.224,16163.516,5769.877,796.94
Spain,2020,Total,28,6.400899887,10.46292686,,74.40270996,0.765859902,-0.050961714,,,,,,,,,,,ESP,2020,,,,,,,,,,
Spain,2021,Total,27,6.491,10.571,,74.7,0.745,-0.081,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2015,Total,132,4.271,0.83524,1.01905,0.70806,0.09179,0.40828,Southern Asia,21,4.1,94.43,14.8,66.55,7.48,76.27,8.62,,LKA,2015,,3864.875,3086.982,0,723.537,777.893,0,2397.819,777.893,5.895
Sri Lanka,2016,Total,117,4.415,0.97318,0.84783,0.62007,0.07964,0.46978,Southern Asia,,,95.11,0,,7.04,,8.93,,LKA,2016,,4095.598,3529.576,0,506.23,566.022,0,2803.919,566.022,9.926
Sri Lanka,2017,Total,120,4.440000057,1.009850144,1.259976387,0.625130832,0.073653966,0.490863562,,,,95.78,,,6.67,,9.28,,LKA,2017,,4298.055,3743.13,0,477.017,554.925,0,2995.25,554.925,26.577
Sri Lanka,2018,Total,116,4.471,0.918,,0.672,0.05,0.307,,,4.1,,,,6.35,,10.04,,LKA,2018,,4564.024,3721.786,0,752.159,842.238,0,2973.875,842.238,37.141
Sri Lanka,2019,Total,130,4.366,0.949,,0.831,0.047,0.244,,,,,,67.05,6.08,76.87,,,LKA,2019,,4671.618,4015.15,0,560.5,656.468,0,3193.948,656.468,42.82
Sri Lanka,2020,Total,130,4.327000141,9.389969826,,67.20006561,0.859001756,0.081129618,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2021,Total,129,4.325,9.47,,67.299,0.863,0.079,,,,,,,,,,,,,,,,,,,,,,
Sudan,2015,Total,118,4.55,0.52107,1.01404,0.36878,0.1466,0.19062,Sub-Saharan Africa,,0.52,35.07,8,58.89,45.21,67.94,4.07,,SDN,2015,,2294.174,,,,,,,,
Sudan,2016,Total,133,4.139,0.63069,0.81928,0.29759,0.10039,0.18077,Sub-Saharan Africa,,,36.49,0,,44.18,,,,SDN,2016,,2234.268,,,,,,,,
Sudan,2017,Total,130,4.138999939,0.659516692,1.21400857,0.290920824,0.08984752,0.182317451,,,,36.58,,,43.11,,2.62,,SDN,2017,,,,,,,,,,
Sudan,2018,Total,137,4.139,0.605,,0.312,0.082,0.134,,,0.51,,,,42.02,,,,SDN,2018,,,,,,,,,,
Suriname,2015,Total,40,6.269,0.99534,0.972,0.6082,0.13633,0.16991,Latin America and Caribbean,61.1,5.81,83.83,23.8,63.18,18.05,72.6,10.46,,SUR,2015,0,23339.43,,,,,,,,
Suriname,2016,Total,40,6.269,1.09686,0.77866,0.50933,0.12692,0.16665,Latin America and Caribbean,59.6,,84.14,0,,17.55,,11.31,,SUR,2016,0,20463.463,,,,,,,,
Swaziland,2015,Total,101,4.867,0.71206,1.07284,0.07566,0.0306,0.18259,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,
Swaziland,2019,Total,135,4.212,0.811,,0,0.135,0.074,,,,,,,,,,,,,,,,,,,,,,
Swaziland,2020,Total,132,4.308100224,9.16267395,,51.18823624,0.708263338,-0.19920142,,,,,,,,,,,,,,,,,,,,,,
Swaziland,2021,Total,130,4.308,9.065,,50.833,0.708,-0.185,,,,,,,,,,,,,,,,,,,,,,
Sweden,2015,Total,8,7.364,1.33171,1.28907,0.91087,0.43844,0.36262,Western Europe,4.4,9.13,99.3,15.7,71.43,2.33,81.75,42.86,32,SWE,2015,,61901.949,19541.14,956.043,19510.659,42360.809,14597.761,16181.784,27763.048,25.129
Sweden,2016,Total,10,7.291,1.45181,1.08764,0.83121,0.40867,0.38254,Western Europe,4.4,,99.3,0,,2.29,,39.84,30.8,SWE,2016,,60480.052,19987.649,1015.556,15856.298,40492.403,16133.192,16630.835,24359.211,36.561
Sweden,2017,Total,9,7.28399992,1.494387269,1.478162169,0.830875158,0.384398729,0.385399252,,4.6,,99.3,,,2.23,,,29.9,SWE,2017,,61979.856,19685.242,970.849,16396.782,42294.614,16581.538,16395.365,25713.076,58.052
Sweden,2018,Total,9,7.314,1.355,,0.913,0.383,0.285,,,8.93,,,,2.16,,,28.8,SWE,2018,,60350.691,18930.934,1019.731,15465.098,41419.757,17084.883,15601.489,24334.874,97.451
Sweden,2019,Total,7,7.343,1.387,,1.009,0.373,0.267,,,,,,71.91,2.08,82.4,,,SWE,2019,,62046.921,19303.846,1045.473,16215.682,42743.075,16536.01,15913.725,26207.064,144.768
Sweden,2020,Total,7,7.353499889,10.75879383,,72.60076904,0.250880182,0.111614622,,,,,,,,,,,SWE,2020,,,,,,,,,,
Sweden,2021,Total,7,7.363,10.867,,72.7,0.237,0.086,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,Total,1,7.587,1.39651,1.34951,0.94143,0.41978,0.29678,Western Europe,2.6,11.58,99.89,17.1,71.75,3.78,82.61,41.9,,CHE,2015,,39452.313,19760.844,3998.102,11666.077,19620.304,7091.356,15588.315,12528.947,341.184
Switzerland,2016,Total,2,7.509,1.52733,1.14524,0.86303,0.41203,0.28083,Western Europe,2.9,,99.89,0,,3.74,,42.47,,CHE,2016,,36749.343,18902.778,4158.715,10391.664,17734.084,6392.02,14585.286,11342.064,400.026
Switzerland,2017,Total,4,7.493999958,1.564979553,1.516911745,0.858131289,0.367007285,0.290549278,,2.4,,99.89,,,3.7,,42.96,,CHE,2017,,36505.859,19100.62,4138.748,10080.236,17228.794,6068.259,14810.435,11160.535,497.576
Switzerland,2018,Total,5,7.487,1.42,,0.927,0.357,0.256,,,11.53,,,,3.64,,,,CHE,2018,,36751.572,18191.128,3893.649,10088.795,18335.797,7116.833,14157.711,11218.964,566.688
Switzerland,2019,Total,6,7.48,1.452,,1.052,0.343,0.263,,,,,,72.52,3.57,83.45,,,CHE,2019,,36542.174,18462.576,3957.446,10002.732,17835.107,6638.029,14366.419,11197.077,651.435
Switzerland,2020,Total,3,7.559899807,10.97993279,,74.10244751,0.303728431,0.105911039,,,,,,,,,,,CHE,2020,,,,,,,,,,
